city,barcode,setting,ground_level,traffic,latitude,longitude,material,sample_place,,
paris,235031684,urban,above_ground_open,,48.876356,2.338708,metal,escalator_handrail,,
paris,235039672,urban,above_ground_open,,48.819053,2.359519,plastic,vert_pole,,
paris,235024179,urban,above_ground_open,,48.876357,2.338686,painted_metal,handrail,,
paris,235039399,urban,above_ground_open,,48.819137,2.359561,concrete,other,,
paris,235039361,urban,above_ground_open,,48.819137,2.359561,painted_metal,vert_pole,,
paris,235031685,urban,above_ground_open,,48.876159,2.338736,painted_metal,infoboard,,
paris,235031708,urban,above_ground_open,,48.882338,2.337664,metal,handrail,,
paris,235024156,urban,above_ground_open,,48.882339,2.337642,metal,gargabe_can,,
paris,235024138,urban,above_ground_open,,48.882327,2.337245,metal,infoboard,,
paris,235024110,urban,above_ground_open,,48.84610064,2.354772703,wood,seat,,
paris,235031757,urban,above_ground_open,,48.84600803,2.355033492,metal,handrail,,
paris,235031727,urban,above_ground_open,,48.84600683,2.354923121,metal,handrail,,
paris,235024175,urban,above_ground_open,,48.85036477,2.348120623,metal,lift_buttons,,
paris,235031752,urban,above_ground_open,,48.84994794,2.348068185,metal,handrail,,
paris,235024157,urban,above_ground_open,,48.85017373,2.347900597,metal,gargabe_can,,
paris,235024086,urban,above_ground_open,,48.84693806,2.317161455,metal,handrail,,
paris,235024151,urban,above_ground_open,,48.84680964,2.317022522,metal_plastic,lift_buttons,,
paris,235024161,urban,above_ground_open,,48.84687435,2.317223725,metal_plastic,gargabe_can,,
paris,235024144,urban,above_ground_open,,48.84877122,2.298638473,metal,handrail,,
paris,235024105,urban,above_ground_open,,48.84868082,2.298609575,metal_plastic,ticket_machine,,
paris,235031675,urban,above_ground_open,,48.84871582,2.298654713,metal_plastic,lift_buttons,,
paris,235024173,urban,above_ground_open,,48.84697356,2.29524346,metal_plastic,ticket_machine,,
paris,235024171,urban,above_ground_open,,48.84690907,2.295294715,metal_plastic,infoboard,,
paris,235024095,urban,above_ground_open,,48.84686868,2.295342969,metal,handrail,,
paris,235024087,urban,above_ground_open,,48.84651594,2.278956958,pvc,escalator_handrail,,
paris,235024176,urban,above_ground_open,,48.84614189,2.278864514,metal_plastic,ticket_machine,,
paris,235031709,urban,above_ground_open,,48.84642303,2.279141916,metal,handrail,,
paris,235024180,urban,above_ground_open,,48.84097771,2.227475409,metal,handrail,,
paris,235031749,urban,above_ground_open,,48.84090201,2.227498835,metal,handrail,,
paris,235031729,urban,above_ground_open,,48.84101746,2.227376677,metal_plastic,seat,,
paris,235031679,urban,above_ground_open,few people,48.84707425,2.272464734,metal,handrail,,
paris,235023216,urban,above_ground_open,,48.84729615,2.272594517,metal_plastic,seat,,
paris,235024139,urban,above_ground_open,,48.84719555,2.272598932,metal,vert_pole,,
paris,235023178,urban,above_ground_open,,48.84209887,2.364752818,metal_plastic,ticket_machine,,
paris,235024132,urban,above_ground_open,,48.84213506,2.364767246,metal,vert_pole,,
paris,235024146,urban,above_ground_open,,48.8461743,2.3557332,metal_plastic,handrail,,
paris,235024089,urban,above_ground_open,,48.84581021,2.355966155,metal_plastic,sensor,,
paris,235024152,urban,above_ground_open,,48.84615018,2.355616187,metal_plastic,gargabe_can,,
paris,235030240,urban,above_ground_open,,48.84643632,2.356253168,metal_plastic,entrance_door,,
paris,235029061,urban,above_ground_open,,48.84588001,2.356137642,metal,handrail,,
paris,235030260,urban,above_ground_open,,48.84622242,2.355957096,metal_plastic,gargabe_can,,
paris,235031755,urban,above_ground_open,,48.849112,2.3559054,metal_plastic,lift_buttons,,
paris,235024130,urban,above_ground_open,,48.8485483,2.3584001,wood,entrance_door,,
paris,235031683,urban,above_ground_open,,48.8485483,2.3584001,wood,entrance_door,,
paris,235032359,urban,above_ground_open,pas mal de traffic,48.86754325,2.31331204,other,other,,
paris,235032378,urban,above_ground_open,peu de traffic,48.86757894,2.31302491,painted_metal,playground,,
paris,235032441,urban,above_ground_open,peu de traffic,48.8675548,2.31283584,wood,bench,,
paris,235029397,urban,above_ground_open,as sample 1,48.84466014,2.43729586,plastic,infoboard,,
paris,235032481,urban,above_ground_open,un peu de traffic,48.8754056,2.29390615,granite,handrail,,
paris,235032482,urban,above_ground_open,peu de traffic,48.87544508,2.29382178,plastic,ticket_machine,,
paris,235032372,urban,above_ground_open,un peu de traffic,48.87541099,2.29380423,metal,vert_pole,,
paris,235023160,urban,above_ground_open,beaucoup de traffic,48.88119854,2.27132595,painted_metal,handrail,,
paris,235032363,urban,above_ground_open,beaucoup de traffic,48.88124654,2.27134679,painted_metal,gargabe_can,,
paris,235032532,urban,above_ground_open,beaucoup de traffic,48.88113461,2.27136716,plastic,infoboard,,
paris,235032438,urban,above_ground_open,10/min,48.8485171,2.3580024,pvc,table,,
paris,235023162,urban,above_ground_open,pas de traffic,48.89232889,2.23754681,painted_metal,other,,
paris,235032489,urban,above_ground_open,pas de traffic,48.89110931,2.23691698,metal,handrail,,
paris,235032397,urban,above_ground_open,manu students,48.84789443,2.35560344,metal,other,,
paris,235032462,urban,above_ground_open,id as t131,48.84758776,2.35553029,metal,lift_buttons,,
paris,235032382,urban,building_second_floor,pas de traffic,48.84821616,2.35616604,other,other,,
paris,235032427,urban,above_ground_open,id as t23,48.84872843,2.3569642,metal,lift_buttons,,
paris,235032371,urban,above_ground_open,id as t13,48.84896016,2.35573072,metal,other,,
paris,235032485,urban,building_first_floor,dame as t13,48.84895237,2.35634696,other,other,,
paris,235024107,urban,above_ground_open,,48.8481221,2.3576073,metal,touchscreen,,
paris,235031367,urban,above_ground_open,,48.87961776,2.416325383,metal,gargabe_can,,
paris,235032476,urban,above_ground_open,,48.87963166,2.41628162,metal,handrail,,
paris,235032467,urban,above_ground_open,,48.87967558,2.416575572,metal,handrail,,
paris,235031350,urban,above_ground_open,,48.87497445,2.389558699,metal,handrail,,
paris,235031291,urban,above_ground_open,,48.87510513,2.389560363,metal_plastic,other,,
paris,235031343,urban,above_ground_open,,48.87400779,2.385708471,metal,other,,
paris,235031329,urban,above_ground_open,,48.8740003,2.3856299,metal,handrail,,
paris,235031373,urban,above_ground_open,,48.8739926,2.386003,metal,handrail,,
paris,235029380,urban,above_ground_open,à lot of people on the station,48.8480993,2.3577591,paper,playground,,
paris,235031319,urban,above_ground_open,,48.87193783,2.37712794,metal,handrail,,
paris,11513740,urban,above_ground_open,,48.87193021,2.37713413,metal,handrail,,
paris,235031322,urban,above_ground_open,,48.8697903,2.37088841,metal,handrail,,
paris,235031321,urban,above_ground_open,,48.86985757,2.37096312,metal,handrail,,
paris,235031345,urban,above_ground_open,,48.86768185,2.36457257,metal,handrail,,
paris,235031375,urban,above_ground_open,,48.86762873,2.36446784,metal,handrail,,
paris,235031325,urban,above_ground_open,,48.86551421,2.35580911,metal,handrail,,
paris,235031294,urban,above_ground_open,,48.8655658,2.35612164,metal,handrail,,
paris,235043092,urban,above_ground_open,,48.86563498,2.35604452,plastic,other,,
paris,235031352,urban,above_ground_open,,48.85681943,2.35182539,metal,handrail,,
paris,235031361,urban,above_ground_open,,48.85718249,2.35163006,metal,vert_pole,,
paris,235032492,urban,above_ground_open,,48.85717275,2.35128375,metal,handrail,,
paris,235032501,urban,above_ground_open,,48.84664929,2.35886101,other,other,,
paris,235032443,urban,above_ground_open,,48.84706417,2.35914525,other,other,,
paris,235031289,urban,above_ground_open,,48.84706132,2.359162,other,other,,
paris,235031371,urban,above_ground_open,,48.86750271,2.36457219,metal,gargabe_can,,
paris,235039375,urban,above_ground_open,100p/min,48.875585,2.324075,metal,handrail,,
paris,235038967,urban,above_ground_open,,48.87562167,2.32398,metal,gargabe_can,,
paris,235039530,urban,above_ground_open,100p/min,48.87566667,2.324063333,metal,ground,,
paris,235038974,urban,above_ground_open,10p/min,48.87024,2.325798333,metal,handrail,,
paris,235039894,urban,above_ground_open,,48.87023333,2.325245,granite,other,,
paris,235031710,urban,above_ground_open,,48.870315,2.32579,pvc,infoboard,,
paris,235031701,urban,above_ground_open,,48.864905,2.334443333,concrete,ground,,
paris,235039466,urban,above_ground_open,,48.86522667,2.33419,painted_metal,gargabe_can,,
paris,235039428,urban,above_ground_open,,48.865015,2.33446,metal,handrail,,
paris,235031707,urban,above_ground_open,,48.84087333,2.37963,other,bench,,
paris,235039660,urban,above_ground_open,,48.84061833,2.37985,plastic,ground,,
paris,235039371,urban,above_ground_open,,48.84048167,2.379621667,painted_metal,vert_pole,,
paris,235039538,urban,above_ground_open,,48.83477833,2.387318333,painted_metal,horiz_pole,,
paris,235039521,urban,above_ground_open,,48.83344167,2.38609,wood,horiz_pole,,
paris,235039445,urban,above_ground_open,,48.83336833,2.386253333,metal,handrail,,
paris,235039405,urban,above_ground_open,,48.83037667,2.37664,paper,vert_pole,,
paris,235039906,urban,above_ground_open,,48.83014833,2.376953333,pvc,other,,
paris,235039381,urban,above_ground_open,,48.83034833,2.376683333,metal,horiz_pole,,
paris,235039395,urban,above_ground_open,,48.82680667,2.366361667,metal,gargabe_can,,
paris,235040260,urban,above_ground_open,,48.82693,2.366565,plastic,infoboard,,
paris,235032521,urban,above_ground_open,,48.82684,2.366303333,metal,handrail,,
paris,235031357,urban,above_ground_open,,48.84745239,2.35711285,metal,lift_buttons,,
paris,235032424,urban,above_ground_open,,48.84518081,2.35709605,plastic,gargabe_can,,
paris,235032434,urban,above_ground_open,,48.84673414,2.35733209,metal_plastic,entrance_door,,
paris,235032444,urban,above_ground_open,,48.81059831,2.30228444,metal,gargabe_can,,
paris,235032463,urban,above_ground_open,,48.81058759,2.30216444,metal,handrail,,
paris,235032367,urban,above_ground_open,,48.81054103,2.30209629,plastic,infoboard,,
paris,235032451,urban,above_ground_open,,48.82755336,2.30594955,painted_metal,handrail,,
paris,235032411,urban,above_ground_open,,48.82755592,2.30596768,metal,handrail,,
paris,235032514,urban,above_ground_open,,48.82755508,2.30596062,painted_metal,gargabe_can,,
paris,235032528,urban,above_ground_open,,48.83392138,2.3181667,metal,handrail,,
paris,235032432,urban,above_ground_open,,48.83384635,2.31808354,plastic,infoboard,,
paris,235032369,urban,above_ground_open,,48.83386644,2.31816316,metal,entrance_door,,
paris,235032395,urban,above_ground_open,,48.85154943,2.31427239,metal,handrail,,
paris,235032525,urban,above_ground_open,,48.85144692,2.31438907,concrete,other,,
paris,235032468,urban,above_ground_open,,48.85149934,2.31428064,metal,gargabe_can,,
paris,235032383,urban,above_ground_open,,48.84832772,2.35775738,metal,handrail,,
paris,235032491,urban,above_ground_open,busy day-music festival nearby,48.86095498,2.31441769,concrete,other,,
paris,235032342,urban,above_ground_open,,48.86095755,2.31440989,rubber,escalator_handrail,,
paris,235032507,urban,above_ground_open,,48.86091577,2.3144173,metal,handrail,,
paris,235023192,urban,above_ground_open,,48.87539364,2.32650877,painted_metal,handrail,,
paris,235032388,urban,above_ground_open,,48.87542445,2.32646975,plastic,infoboard,,
paris,235023161,urban,above_ground_open,,48.87536844,2.32641103,metal,gargabe_can,,
paris,235032390,urban,above_ground_open,,48.89482321,2.31371983,rubber,escalator_handrail,,
paris,235032487,urban,above_ground_open,,48.89488356,2.31376154,plastic,infoboard,,
paris,235032403,urban,above_ground_open,,48.89489034,2.31377379,metal,handrail,,
paris,235032401,urban,above_ground_open,,48.9165345,2.2947956,metal,handrail,,
paris,235023134,urban,above_ground_open,,48.91655155,2.2948232,other,other,,
paris,235032365,urban,above_ground_open,,48.91657242,2.29472709,paper,gargabe_can,,
paris,235032358,urban,above_ground_open,,48.93052507,2.28434042,metal,entrance_door,,
paris,235032368,urban,above_ground_open,,48.93052322,2.28393896,plastic,infoboard,,
paris,235032385,urban,above_ground_open,,48.93050777,2.28419,metal,other,,
paris,235023182,urban,above_ground_open,,48.8481622,2.3575667,metal,lift_buttons,,
paris,235032384,urban,above_ground_open,,48.8472991,2.357945,plastic,gargabe_can,,
paris,235032473,urban,above_ground_open,,48.8481819,2.3575684,metal,entrance_door,,
paris,235032402,urban,above_ground_open,,48.84840071,2.35765627,metal,lift_buttons,,
paris,235032513,urban,above_ground_open,,48.84838697,2.35773374,metal,gargabe_can,,
paris,235039370,urban,above_ground_open,30 people/min,48.84777589,2.39514804,granite,other,,
paris,235039252,urban,above_ground_open,30 people /min,48.84776541,2.39506491,painted_metal,other,,
paris,235039480,urban,above_ground_open,30 people /min,48.84776982,2.3950853,painted_metal,other,,
paris,235039314,urban,above_ground_open,10 people/min,48.84494989,2.40115759,granite,other,,
paris,235039489,urban,above_ground_open,10 people /min,48.84508009,2.40125547,painted_metal,other,,
paris,235040711,urban,above_ground_open,10 people / min,48.8451872,2.40126145,painted_metal,other,,
paris,235039520,urban,above_ground_open,30 people / min,48.8347303,2.3673585,granite,other,,
paris,235039389,urban,above_ground_open,30 people / min,48.83452848,2.36733501,concrete,vert_pole,,
paris,235039493,urban,above_ground_open,30 people / min,48.83469536,2.3673899,painted_metal,other,,
paris,235039449,urban,above_ground_open,20 people/min,48.83161958,2.34276724,painted_metal,vert_pole,,
paris,235039411,urban,above_ground_open,30 people / min,48.83161015,2.34278629,painted_metal,other,,
paris,235038981,urban,above_ground_open,30 people /min,48.8315751,2.3427626,granite,other,,
paris,235040022,urban,above_ground_open,15 people / min,48.84264842,2.31280219,granite,other,,
paris,235040066,urban,above_ground_open,15 people / min,48.84272057,2.31287357,painted_metal,other,,
paris,235039401,urban,above_ground_open,15 people / min,48.84267688,2.31287348,painted_metal,other,,
paris,235039517,urban,above_ground_open,10 people /min,48.84564577,2.31040022,granite,other,,
paris,235039492,urban,above_ground_open,10 people / min,48.84561537,2.31031489,granite,other,,
paris,235039346,urban,above_ground_open,10 people /min,48.84569182,2.31017938,painted_metal,other,,
paris,235040782,urban,above_ground_open,30 people / min,48.8541012,2.2890717,concrete,other,,
paris,235040050,urban,above_ground_open,30 people /min,48.85424889,2.28865746,painted_metal,other,,
paris,235040024,urban,above_ground_open,30 people / min,48.8542352,2.28866714,painted_metal,other,,
paris,235040705,urban,above_ground_open,40 people / min,48.86318724,2.28842397,granite,other,,
paris,235039862,urban,above_ground_open,40 people / min,48.8631657,2.28846924,painted_metal,vert_pole,,
paris,235039709,urban,above_ground_open,40 people / min,48.86311056,2.28845789,painted_metal,other,,
paris,235039456,urban,above_ground_open,20 people / min,48.867205,2.29031767,painted_metal,other,,
paris,235039448,urban,above_ground_open,20 people / min,48.86711762,2.29030705,granite,other,,
paris,235039403,urban,above_ground_open,20 people / min,48.86709961,2.2903097,painted_metal,other,,
ribeirao_preto,235039187,urban,above_ground_closed,,-21.17114053,-47.85678807,rubber,foot_basin,,
ribeirao_preto,235060184,urban,above_ground_closed,,-21.17107429,-47.85673752,rubber,foot_basin,,
ribeirao_preto,235038793,urban,above_ground_open,,-21.20275105,-47.80932587,painted_metal,bench,,
ribeirao_preto,235060068,urban,above_ground_open,,-21.20064336,-47.80847056,painted_metal,bench,,
ribeirao_preto,235060065,urban,above_ground_open,,-21.19548355,-47.80767072,painted_metal,bench,,
ribeirao_preto,235038795,urban,above_ground_open,,-21.15818356,-47.81631925,painted_metal,bench,,
ribeirao_preto,235041311,urban,above_ground_open,,-21.15357891,-47.82231481,painted_metal,bench,,
ribeirao_preto,235040421,urban,above_ground_open,,-21.21142587,-47.80838485,concrete,bench,,
ribeirao_preto,235041527,urban,above_ground_open,,-21.21143554,-47.80842084,metal_plastic,other,,
ribeirao_preto,235041115,urban,above_ground_open,,-21.210031,-47.79663641,wood,bench,,
ribeirao_preto,235060267,urban,above_ground_open,,-21.20937444,-47.79670197,rubber,foot_basin,,
ribeirao_preto,235041488,urban,above_ground_open,,-21.20932285,-47.79664889,metal,other,,
ribeirao_preto,235060024,urban,above_ground_open,,-21.20925453,-47.79760356,metal_plastic,other,,
ribeirao_preto,235060252,urban,above_ground_open,,-21.20961703,-47.8151474,wood,bench,,
ribeirao_preto,235060244,urban,above_ground_open,,-21.20922261,-47.81460651,rubber,foot_basin,,
ribeirao_preto,235040325,urban,above_ground_open,,-21.20924299,-47.81453894,wood,bench,,
ribeirao_preto,235060266,urban,above_ground_open,,-21.20960734,-47.81555167,painted_metal,bench,,
ribeirao_preto,235042038,urban,above_ground_closed,,-21.17106631,-47.8567893,rubber,foot_basin,,
ribeirao_preto,235041465,urban,above_ground_open,,-21.16879459,-47.81697459,painted_metal,other,,
ribeirao_preto,235040423,urban,above_ground_open,,-21.16890426,-47.81696604,wood,bench,,
ribeirao_preto,235041593,urban,above_ground_open,,-21.16912992,-47.817361,concrete,bench,,
ribeirao_preto,235039248,urban,above_ground_open,,-21.18336533,-47.81376545,painted_metal,bench,,
ribeirao_preto,235039200,urban,above_ground_open,,-21.18532328,-47.81076655,painted_metal,bench,,
ribeirao_preto,235038804,urban,above_ground_open,,-21.18521422,-47.81131893,concrete,bench,,
ribeirao_preto,235060013,urban,above_ground_open,,-21.18681944,-47.80890869,painted_metal,bench,,
ribeirao_preto,235060064,urban,above_ground_open,,-21.19244794,-47.81085243,painted_metal,bench,,
ribeirao_preto,235038798,urban,above_ground_open,,-21.19220985,-47.81030588,painted_metal,bench,,
ribeirao_preto,235041466,urban,above_ground_open,,-21.19387433,-47.81174712,painted_metal,bench,,
ribeirao_preto,235060000,urban,above_ground_open,,-21.19545244,-47.8130632,painted_metal,bench,,
ribeirao_preto,235038843,urban,above_ground_open,,-21.21133331,-47.80856455,metal,other,,
ribeirao_preto,235060265,urban,above_ground_open,,-21.15980854,-47.84800091,painted_metal,handrail,,
ribeirao_preto,235038844,urban,above_ground_open,,-21.15952582,-47.84773412,metal_plastic,bench,,
ribeirao_preto,235038345,urban,above_ground_open,,-21.15959585,-47.84752488,painted_metal,handrail,,
ribeirao_preto,235004766,urban,above_ground_closed,,-21.16922344,-47.85246813,painted_metal,other,,
ribeirao_preto,235038827,urban,above_ground_closed,,-21.1689894,-47.85255234,painted_metal,handrail,,
ribeirao_preto,235042131,urban,above_ground_closed,,-21.16887649,-47.85248273,concrete,bench,,
ribeirao_preto,235040470,urban,above_ground_open,,-21.16936053,-47.85200989,concrete,bench,,
ribeirao_preto,235039199,urban,above_ground_open,,-21.16584167,-47.85309246,concrete,bench,,
rio_de_janeiro,2603928,urban,above_ground_open,,-22.95473519,-43.16490772,granite,seat,,
rio_de_janeiro,2603928,urban,above_ground_open,,-22.9548808,-43.16496251,granite,seat,,
rio_de_janeiro,2603928,urban,above_ground_open,,-22.95533446,-43.16504057,granite,seat,,
rio_de_janeiro,2603928,urban,above_ground_open,,-22.95495666,-43.16558775,rubber,handrail,,
rio_de_janeiro,2603928,urban,above_ground_open,,-22.95502241,-43.16547724,rubber,seat,,
rio_de_janeiro,11583172,urban,above_ground_open,,-22.98058578,-43.20699802,rubber,handrail,,
rio_de_janeiro,2603928,urban,above_ground_open,,-22.98061124,-43.20658435,rubber,seat,,
rio_de_janeiro,12819874,urban,above_ground_open,,-22.92303147,-43.23467495,rubber,handrail,,
rio_de_janeiro,3214886,urban,above_ground_open,,-22.9229958,-43.23445776,rubber,seat,,
rio_de_janeiro,232022204,urban,above_ground_open,,-22.92442491,-43.23268727,rubber,handrail,,
rio_de_janeiro,11826798,urban,above_ground_open,,-22.92454774,-43.232824,rubber,seat,,
rio_de_janeiro,232022893,urban,above_ground_open,,-22.94701165,-43.18151631,granite,seat,,
rio_de_janeiro,11560530,urban,above_ground_open,,-22.93079134,-43.17852863,concrete,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.93082731,-43.17862112,concrete,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.93086426,-43.17876955,concrete,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.93085431,-43.18325606,wood,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.93041289,-43.18365456,wood,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.930078,-43.1833144,wood,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.9341326,-43.18083517,rubber,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.9341253,-43.18086342,rubber,handrail,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.89672939,-43.18058239,rubber,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.89677919,-43.18068514,rubber,handrail,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.9029782,-43.1782256,rubber,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.90306864,-43.17838599,rubber,handrail,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.90739711,-43.17535551,rubber,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.90746216,-43.17538028,rubber,handrail,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.91153195,-43.1753002,rubber,handrail,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.98600399,-43.1886247,rubber,seat,,
rio_de_janeiro,232022918,urban,above_ground_open,,-22.98608073,-43.18869907,rubber,handrail,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.98467646,-43.18905586,granite,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.98440212,-43.18908041,granite,seat,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.91177205,-43.17547384,rubber,seat,,
rio_de_janeiro,232022918,urban,above_ground_open,,-22.98608073,-43.18869907,rubber,handrail,,
rio_de_janeiro,232023286,urban,above_ground_open,,-22.98498195,-43.18889714,granite,seat,,
rio_de_janeiro,12996120,urban,above_ground_open,,-22.94746143,-43.1814934,granite,seat,,
rio_de_janeiro,232022190,urban,above_ground_open,,-22.9477936,-43.18133303,granite,seat,,
rio_de_janeiro,232022126,urban,above_ground_open,,-22.839709,-43.0126858,wood,bench,,
rio_de_janeiro,232022138,urban,above_ground_open,,-22.84009552,-43.01283556,wood,bench,,
rio_de_janeiro,232022164,urban,above_ground_open,,-22.8407165,-43.0118222,wood,bench,,
rio_de_janeiro,232022135,urban,above_ground_open,,-22.83301255,-43.04104727,wood,bench,,
rio_de_janeiro,232022158,urban,above_ground_open,,-22.83312781,-43.04098155,wood,bench,,
rio_de_janeiro,232022211,urban,above_ground_open,,-22.8327856,-43.0409773,wood,bench,,
rio_de_janeiro,232023357,urban,above_ground_open,,-22.9046256,-43.1223104,wood,bench,,
rio_de_janeiro,232022938,urban,above_ground_open,,-22.9046566,-43.1223294,wood,bench,,
rio_de_janeiro,232022904,urban,above_ground_open,,-22.9045561,-43.122462,wood,bench,,
sacramento,235030644,urban,above_ground_open,no passersby,38.458688,-121.429765,metal,other,,
sacramento,235030204,urban,above_ground_open,no passersby,38.458688,-121.429765,painted_metal,handrail,,
sacramento,235030697,urban,above_ground_open,no passersby,38.458688,-121.429765,metal,bench,,
sacramento,235041535,urban,above_ground_open,6 passengers on and off boarding,38.559993,-121.487763,metal,gargabe_can,,
sacramento,235041730,urban,above_ground_open,6 passengers on and off boarding,38.559993,-121.487763,metal,bench,,
sacramento,235041111,urban,above_ground_open,6 passengers on and off boarding,38.559993,-121.487763,metal,handrail,,
sacramento,235041256,urban,above_ground_open,6 passengers on and off boarding,38.559993,-121.487763,metal_plastic,ticket_machine,,
sacramento,235030202,urban,above_ground_open,no passersby,38.551949,-121.488267,metal,other,,
sacramento,235030649,urban,above_ground_open,no passersby,38.551949,-121.488267,metal,bench,,
sacramento,235030626,urban,above_ground_open,no passersby,38.551949,-121.488267,painted_metal,handrail,,
sacramento,235030673,urban,above_ground_open,no passersby,38.551949,-121.488267,metal_plastic,ticket_machine,,
sacramento,235030688,urban,above_ground_open,2 passersby,38.542663,-121.485505,metal,handrail,,
sacramento,235030664,urban,above_ground_open,2 passersby,38.542663,-121.485505,concrete,bench,,
sacramento,235030633,urban,above_ground_open,2 passersby,38.542663,-121.485505,metal_plastic,other,,
sacramento,235030186,urban,above_ground_open,2 passersby,38.542663,-121.485505,plastic,ticket_machine,,
sacramento,235060239,urban,above_ground_open,2 occupants at station,38.58297,-121.49688,painted_metal,handrail,,
sacramento,235041511,urban,above_ground_open,2 occupants at station,38.58297,-121.49688,metal_plastic,ticket_machine,,
sacramento,235040492,urban,above_ground_open,2 occupants at station,38.58297,-121.49688,painted_metal,other,,
sacramento,235030209,urban,above_ground_open,3 passersby on foot and bike,38.525617,-121.480171,metal,other,,
sacramento,235030221,urban,above_ground_open,3 passersby on foot and bike,38.525617,-121.480171,other,bench,,
sacramento,235030213,urban,under_ground,3 passersby on foot and bike,38.525617,-121.480171,painted_metal,handrail,,
sacramento,235030208,urban,above_ground_open,3 passersby on foot and bike,38.525617,-121.480171,metal_plastic,ticket_machine,,
sacramento,235040411,urban,above_ground_open,2 occupants at station,38.58297,-121.49688,painted_metal,bench,,
sacramento,235060238,urban,above_ground_open,3 occupants at station,38.584527,-121.499851,painted_metal,handrail,,
sacramento,235041735,urban,above_ground_open,3 occupants at station,38.584527,-121.499851,metal_plastic,ticket_machine,,
sacramento,235041116,urban,above_ground_open,3 occupants at station,38.584527,-121.499851,metal,gargabe_can,,
sacramento,235041137,urban,above_ground_open,3 occupants at station,38.584527,-121.499851,painted_metal,bench,,
sacramento,235041744,urban,above_ground_open,2 occupants at station,38.59638,-121.492206,painted_metal,handrail,,
sacramento,235040441,urban,above_ground_open,2 occupants at station,38.59638,-121.492206,metal_plastic,ticket_machine,,
sacramento,235041624,urban,above_ground_open,2 occupants at station,38.59638,-121.492206,metal,other,,
sacramento,235041530,urban,above_ground_open,2 occupants at station,38.59638,-121.492206,wood,bench,,
sacramento,235040488,urban,above_ground_open,1 occupant at station,38.580374,-121.496496,painted_metal,handrail,,
sacramento,235030189,urban,above_ground_open,1 occupant at station,38.580374,-121.496496,metal_plastic,ticket_machine,,
sacramento,235030190,urban,above_ground_open,1 occupant at station,38.580374,-121.496496,painted_metal,other,,
sacramento,235041414,urban,above_ground_open,1 occupant at station,38.580374,-121.496496,painted_metal,bench,,
sacramento,235060040,urban,above_ground_open,3 occupants at station,38.578778,-121.492088,painted_metal,handrail,,
sacramento,235060067,urban,above_ground_open,3 occupants at station,38.578778,-121.492088,metal_plastic,ticket_machine,,
sacramento,235030645,urban,above_ground_open,no foot traffic,38.458688,-121.429765,metal_plastic,ticket_machine,,
sacramento,235041612,urban,above_ground_open,3 occupants at station,38.578778,-121.492088,pvc,vert_pole,,
sacramento,235041412,urban,above_ground_open,3 occupants at station,38.578778,-121.492088,painted_metal,bench,,
sacramento,235031745,urban,above_ground_open,1 occupant at station,38.580396,-121.496406,painted_metal,handrail,,
sacramento,235031395,urban,above_ground_open,1 occupant at station,38.580396,-121.496406,metal_plastic,ticket_machine,,
sacramento,235030243,urban,above_ground_open,3 others by foot and bike,38.454175,-121.41837,metal,other,,
sacramento,235031461,urban,above_ground_open,1 occupant at station,38.580396,-121.496406,painted_metal,vert_pole,,
sacramento,235031735,urban,above_ground_open,1 occupant at station,38.575362,-121.497808,plastic,other,,
sacramento,235031758,urban,above_ground_open,1 occupant at station,38.580396,-121.496406,painted_metal,bench,,
sacramento,235030180,urban,above_ground_open,3 others by foot and bike,38.454175,-121.418373,metal,handrail,,
sacramento,235031467,urban,above_ground_open,5 occupants at station,38.579921,-121.496021,painted_metal,handrail,,
sacramento,235030179,urban,above_ground_open,"30 people, lots of foot traffic on and off trains",38.570138,-121.489989,metal,bench,,
sacramento,235031691,urban,above_ground_open,5 occupants at station,38.579921,-121.496021,metal_plastic,ticket_machine,,
sacramento,235030667,urban,above_ground_open,2 passersby,38.512383,-121.476006,metal_plastic,other,,
sacramento,235030672,urban,above_ground_open,2 passersby,38.512383,-121.476006,other,bench,,
sacramento,235030182,urban,above_ground_open,2 passersby,38.512383,-121.476006,painted_metal,handrail,,
sacramento,235030631,urban,above_ground_open,2 passersby,38.512383,-121.476006,metal_plastic,ticket_machine,,
