HA-Project-ID,HA-ID,Sample-ID,City-ID,project,status,,,,city,setting,ground_level,traffic,latitude,longitude,material,sample_place,,Yield,Date_Collected,City,Subway/Bus/Station,Description,Line(Station Only),Average_Ridership (2016),Latitude,Longitude,Object_Swabbed,Surface_Material
haib17CEM4890,4890-CEM-4284,CSD16-RAO-090,ribeirao_preto,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,5.817119796,42545.46458,Ribeirao Preto,park,Raya Park - Waterfountain close to the bathroom,0,0,-21.2100327,-47.7964689,Waterfountain,Metal
haib17CEM4890,4890-CEM-4285,CSD16-FAI-0591,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4286,CSD16-FAI-0677b,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4287,CSD16-FAI-0756,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4288,CSD16-FAI-0512,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4289,CSD16-FAI-0538,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4290,CSD16-NYC-0526,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4291,CSD16-NYC-0537,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4292,CSD16-NYC-0557,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4293,CSD16-NYC-0573,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4294,OLY-CAV-3-D-102016,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4295,OLY-GOS-2-D-102616,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4296,OLY-BTF-2-D-112316,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4297,CSD16-FAI-0592,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4298,CSD16-FAI-0549,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4299,CSD16-FAI-0803,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4300,CSD16-FAI-0516,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4301,CSD16-FAI-0540,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4302,CSD16-NYC-0529,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4303,CSD16-NYC-0540,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4304,CSD16-NYC-0560,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4305,CSD16-NYC-0574,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4306,OLY-CRC-1-D-102616,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4307,OLY-SUBL1-1-D-102016,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4308,OLY-CRC-1-D-112316,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4309,CSD16-FAI-0596,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4310,CSD16-FAI-0553,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4311,CSD16-FAI-0804,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4312,CSD16-FAI-0520,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4313,CSD16-FAI-0542,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4314,CSD16-NYC-0530,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4315,CSD16-NYC-0542,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4316,CSD16-NYC-0564,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4317,CSD16-NYC-0575,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4318,OLY-CRC-2-D-102616,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4319,OLY-SUBL1-2-D-102016,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4320,OLY-CRC-2-D-112316,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4321,CSD16-FAI-0499,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4322,CSD16-FAI-0517,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4323,CSD16-FAI-0534,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4324,CSD16-FAI-0518,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4325,CSD16-FAI-0439,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4326,CSD16-FAI-0491,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4327,OLY-SPN-1-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4328,OLY-VCV-2-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4329,OLY-CRC-1-D-101316,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4330,OLY-VCV-1-D-092816,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4331,CSD16-NYC-1273,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0.156261356,42545.73056,New York City,subway_station,Queens Plaza,7,0,-73.93963751,40.75039719,kiosk,Metal
haib17CEM4890,4890-CEM-4332,CSD16-NYC-1284,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4333,CSD16-FAI-0500,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4334,CSD16-FAI-0519,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4335,CSD16-FAI-0535,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4336,CSD16-FAI-0522,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4337,CSD16-FAI-0445,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4338,OLY-CAV-1-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4339,OLY-SPN-2-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4340,OLY-VCV-3-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4341,OLY-CRC-2-D-101316,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4342,OLY-VCV-2-D-092816,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4343,CSD16-NYC-1274,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0.225064806,42545.72778,New York City,subway_station,Queensboro Plaza,7,0,-73.9399916,40.750022,turnstile,Metal
haib17CEM4890,4890-CEM-4344,CSD16-NYC-1285,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4345,CSD16-FAI-0502,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4346,CSD16-FAI-0521,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4347,CSD16-FAI-0536,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4348,CSD16-FAI-0525,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4349,CSD16-FAI-0446,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4350,OLY-CAV-2-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4351,OLY-SPN-3-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4352,OLY-BTF-1-D-101316,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4353,OLY-CTR-2-D-092816,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4354,OLY-VCV-3-D-092816,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4355,CSD16-NYC-1275,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0.15214284,42545.74097,New York City,subway_station,Court St,7,0,-73.9459474,40.7462416,kiosk,Metal
haib17CEM4890,4890-CEM-4356,CSD16-NYC-1287,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0.156745888,42545.52847,New York City,subway_station,Times Square-42nd St,7,0,-73.98719154,40.75565525,kiosk,Metal
haib17CEM4890,4890-CEM-4357,CSD16-FAI-0503,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4358,CSD16-FAI-0524,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4359,CSD16-FAI-0497,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4360,CSD16-FAI-0531,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4361,CSD16-FAI-0461,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4362,OLY-CAV-3-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4363,OLY-SUBL1-1-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4364,OLY-BTF-2-D-101316,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4365,OLY-CTR-3-D-092816,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4366,CSD16-NYC-1265,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0.144632604,42545.68125,New York City,subway_station,Flushing-Main St,7,0,-73.8300518,40.7595882,kiosk,Metal
haib17CEM4890,4890-CEM-4367,CSD16-NYC-1277,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0.193328003,42545.75347,New York City,subway_station,Vernon Blvd-Jackson Av,7,0,-73.9490241,40.7451741,kiosk,Metal
haib17CEM4890,4890-CEM-4368,CSD16-NYC-1288,new_york_city,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,0.124282288,42545.52569,New York City,subway_station,Times Square-42nd St,7,0,-73.9869973,40.7558575,railing,Metal
haib17CEM4890,4890-CEM-4369,CSD16-FAI-0506,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4370,CSD16-FAI-0528,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4371,CSD16-FAI-0501,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4372,CSD16-FAI-0539,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4373,CSD16-FAI-0465,fairbanks,CSD16,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4374,OLY-CTR-1-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4375,OLY-SUBL1-2-D-110116,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
haib17CEM4890,4890-CEM-4376,OLY-BTF-3-D-101316,rio_de_janeiro,olympiome,#N/A,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
