Sample ID,Analytes of interest,Sample Type,Storage reagent,Shipment date,Project, City Region/Station Names,latitude,longitude,Surface
GA 1.15,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.16,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.17,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.18,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.19,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.20,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.21,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.22,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.23,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.24,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.25,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.26,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.27,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.28,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.29,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.30,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.31,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.32,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.33,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.34,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 1.35,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
ED 2.1,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.2,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.3,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.4,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.5,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.6,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.7,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.8,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.9,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.10,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.11,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.12,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.13,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.14,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.15,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.16,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.17,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.18,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.19,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.20,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.21,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.22,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.23,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.24,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.25,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.26,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.27,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.28,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.29,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.30,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
ED 2.31,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Engenhão,-22.89068611,-43.29326944,
DE 2.1,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.2,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.3,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.5,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.6,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.7,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.8,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.9,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.10,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.11,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.13 - 1,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.13 - 2,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.14,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.15,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.16,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.17,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.18,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.19,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.20,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.21,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.22,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.23,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.24,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.25,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.26,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.27,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.28,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.29,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.30,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.31,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.32,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.33,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.34,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.35,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.36,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
DE 2.37,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Deodoro,-22.85253889,-43.39774444,
SD 1.1,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.2,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.3,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.4,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.5,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.6,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.7,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.8,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.9,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.10,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.11,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
SD 1.12,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Santos Dumont Airport,-22.91349722,-43.16981667,
COP 1.1,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,
COP 1.2,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,
COP 1.3,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,
COP 1.4,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,
COP 1.5,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,
COP 1.6,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,
COP 1.7,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,
COP 1.8,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Copacabana ,-22.96548333,-43.17588333,
POR 1.1,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.2,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.3,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.4,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.5,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.6,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.7,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.8,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.9,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.10,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.11,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.12,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.13,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.14,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.15,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.16,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.17,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.18,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.19,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.20,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.21,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.22,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.23,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.24,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.25,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.26,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.27,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.28,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.29,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.30,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.31,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.32,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.33,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.34,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.35,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
POR 1.36,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Porto,-22.89317500,-43.18921667,
GA 2.1,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.2,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.3,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.4,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.5,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.6,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.7,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.8,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.9,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.10,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.11,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.12,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.13,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.14,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.15,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.16,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.17,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.18,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.19,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.20,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.21,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.22,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.23,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.24,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.25,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.26,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.27,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.28,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.29,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.30,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.31,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.32,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.33,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.34,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.35,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.36,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
GA 2.37,DNA and RNA ,mosquito intestine,RNAlater,Apr-18,Meta-Aedes,Galeão Airport,-22.82480000,-43.23546389,
