bogota,235074146,glass,window,urban,above_ground_closed,high traffic,4.67534036,-74.06946841,,av_68,d
bogota,235073059,metal_plastic,pole,urban,above_ground_closed,high traffic,4.67530751,-74.06947606,,av_68,d
bogota,235073060,metal,handrail,urban,above_ground_open,medium traffic,4.71007707,-74.11011097,,portal80,d
bogota,235072664,plastic,map,urban,above_ground_open,medium,4.71007768,-74.11010531,,portal80,d
bogota,235073109,metal,turnstile,urban,above_ground_open,medium traffic,4.71007129,-74.11012149,,portal80,d
bogota,235082326,plastic,seat,urban,above_ground_closed,few people,4.70959724,-74.11109024,,portal80,d
bogota,235074172,glass,window,urban,above_ground_closed,few people,4.70667848,-74.10871213,,portal80,d
bogota,235073133,metal_plastic,pole,urban,above_ground_closed,few,4.70023121,-74.09755774,,portal80,d
bogota,235073105,metal,turnstile,urban,above_ground_mixed,medium,4.68569359,-74.08091426,,av_68,d
bogota,235072734,metal,handrail,urban,above_ground_mixed,medium,4.685686,-74.08048453,,av_68,d
bogota,235074106,plastic,map,urban,above_ground_closed,few people in the station,4.6859496,-74.0805779,,av_68,d
bogota,235030885,other,handrail,urban,above_ground_mixed,few people,4.68597995,-74.08053989,,lab_control,
bogota,235073046,metal,turnstile,urban,above_ground_mixed,full station,4.617226192,-74.07138638,,calle26,a
bogota,235073043,plastic,seat,urban,above_ground_closed,full bus,4.725596664,-74.05046727,,portal_norte,b
bogota,235078135,glass,window,urban,above_ground_closed,"full bus, open windows",4.725351294,-74.05096068,,portal_norte,b
bogota,235074125,metal_plastic,pole,urban,above_ground_closed,full bus,4.725447081,-74.05084115,,portal_norte,b
bogota,235078209,plastic,seat,urban,above_ground_closed,full bus,4.683292074,-74.05813088,,calle100,b
bogota,235074131,glass,window,urban,above_ground_closed,,4.683407566,-74.05791531,,calle100,b
bogota,235082329,metal_plastic,pole,urban,above_ground_closed,,4.683290542,-74.05796232,,calle100,b
bogota,235072657,metal,turnstile,urban,above_ground_mixed,,4.682932795,-74.05778147,,calle100,b
bogota,235082306,metal,handrail,urban,above_ground_mixed,,4.683087492,-74.0577839,,calle100,b
bogota,235081944,plastic,map,urban,above_ground_mixed,some people came to see the map when we were swabing,4.684097947,-74.05732312,,calle100,b
bogota,235074124,plastic,seat,urban,above_ground_closed,full bus,4.658434865,-74.06202727,,calle72,a
bogota,235074137,glass,window,urban,above_ground_closed,full bus,4.658483607,-74.06204855,,calle72,a
bogota,235082258,metal_plastic,pole,urban,above_ground_closed,full bus,4.65843067,-74.06210244,,calle72,a
bogota,235072672,metal,turnstile,urban,above_ground_mixed,full station,4.658938763,-74.06188434,,calle72,a
bogota,235082300,metal,handrail,urban,above_ground_mixed,,4.658163502,-74.06199559,,calle72,a
bogota,235074149,plastic,map,urban,above_ground_mixed,,4.658040323,-74.06192837,,calle72,a
bogota,235074142,plastic,seat,urban,above_ground_closed,,4.616414821,-74.07189244,,calle26,a
bogota,235074155,glass,window,urban,above_ground_closed,,4.616561051,-74.07200384,,calle26,a
bogota,235082293,metal,pole,urban,above_ground_closed,,4.616426051,-74.07220615,,calle26,a
bogota,235078144,metal,handrail,urban,above_ground_mixed,,4.617274143,-74.07197027,,calle26,a
bogota,235082259,plastic,map,urban,above_ground_mixed,,4.617022782,-74.07185351,,calle26,a
bogota,235082302,plastic,seat,urban,above_ground_closed,,4.601650749,-74.08109329,,restrepo,a
bogota,235078189,glass,window,urban,above_ground_closed,,4.5821041,-74.10106125,,restrepo,a
bogota,235074129,metal_plastic,pole,urban,above_ground_closed,,4.582117853,-74.10132452,,restrepo,a
bogota,235082330,metal,turnstile,urban,above_ground_mixed,,4.581918447,-74.10107015,,restrepo,a
bogota,235082277,metal,handrail,urban,above_ground_mixed,,4.582026347,-74.101264,,restrepo,a
bogota,235073084,plastic,map,urban,above_ground_mixed,,4.581980146,-74.10122293,,restrepo,h
bogota,235082253,plastic,seat,urban,above_ground_closed,,4.532119962,-74.1194104,,portal_usme,h
bogota,235082318,glass,window,urban,above_ground_closed,,4.532172849,-74.11935066,,portal_usme,h
bogota,235073113,metal_plastic,pole,urban,above_ground_closed,,4.532246493,-74.11934938,,portal_usme,h
bogota,235082347,metal,turnstile,urban,above_ground_open,,4.532299951,-74.11955162,,portal_usme,h
bogota,235074147,plastic,map,urban,above_ground_open,,4.532312828,-74.11945394,,portal_usme,h
bogota,235073131,metal,handrail,urban,above_ground_open,,4.532268223,-74.11922374,,portal_usme,h
bogota,235072736,metal,turnstile,urban,above_ground_open,,4.6031343,-74.0668794,,portal_dorado,k
bogota,235074126,metal,handrail,urban,above_ground_open,,4.68098917,-74.12047259,,portal_dorado,k
bogota,235078159,plastic,map,urban,above_ground_open,,4.68109043,-74.12089503,,portal_dorado,k
bogota,235078165,plastic,seat,urban,above_ground_closed,,4.68419068,-74.12410885,,calle26,k
bogota,235082285,glass,window,urban,above_ground_closed,,4.65706637,-74.10571837,,calle26,k
bogota,235074160,metal_plastic,pole,urban,above_ground_closed,,4.63568625,-74.09195219,,calle26,k
bogota,235081071,metal_plastic,turnstile,urban,above_ground_mixed,,4.63417388,-74.08956907,,corferias,k
bogota,235073120,metal_plastic,handrail,urban,above_ground_mixed,,4.63417672,-74.08947959,,corferias,k
bogota,235081963,plastic,map,urban,above_ground_mixed,,4.63417137,-74.08943192,,corferias,k
bogota,235072696,plastic,seat,urban,above_ground_closed,,4.6346039,-74.0908569,,calle26,k
bogota,235074141,glass,window,urban,above_ground_closed,,4.6502858,-74.10116366,,calle26,k
